hhsize97,yycali,pobre,mpcalif,numunder15,fatherathome,motherathome,fatherlit,motherlit,fatherschool,motherschool,fatherminprim,motherminprim,fatherminsec,motherminsec,verypoor,poor,notrich,goodatschool,cansec,canfurther,canhigh,canuni,desgirlsec,desgirlfurther,desgirlhigh,desgirluni,desboysec,desboyfurther,desboyhigh,desboyuni,breakfast,whynobreakfast,talkwithteacher,whytalkwithteacher,guardian,schoolwork,problemdiscipline,problemteachers,problemcommunication,problemteachattendance,teacherprepared,teacherfulfilled,teacherpunctual,teacherpatient,helpsibgirl,helpsibboy,helpworkgirl,helpworkboy,earnmongirl,earnmonboy,weekexp1,weekexp2,weekexp3,weekexp4,weekexp5,monthexp1,monthexp2,monthexp3,sixmonthexp1,sixmonthexp2,sixmonthexp3,sixmonthexp4,sixmonthexp5,sixmonthexp6,sixmonthexp7,sixmonthexp8,sixmonthexp9,sixmonthexp10,sixmonthexp11,sixmonthexp12,spendmoreon1,spendmoreon2,spendmoreon3,spendmoreon4,spendmoreon5,spendmoreon6,spendmoreon7,spendmoreon11,spendmoreon12,spendmoreon14,delegate,subdelegate,commissioner,commissary,devcommittee,healthcommittee,educommittee,agricommittee,DICONSA,prodcoop,church,politorga,parentassoc,commassembly,NGO,commwork,watersource,trash,allelectric,partselectric,partsewers,phone,numberpreschools,numberprimschools,numbertelesecondaria,primeactivity,secondactivity,thirdactivity,childlabor,avchildwage,ttprivsec,ttpubsec,tttelesec,ttclosestsec,ttCONALEP,ttCETA,ttCETIS,ttCEBTA,ttCEBTIS,ttprivhigh,ttpubhigh,ttclosesthigh,indloc,indice,grado,female,age97,attend97,attend98,treatment,middleschool00,somemiddleschool00,missingmiddle00,highschool,highschool03,highschool03fin,missing00,missing03
8,657,Pobre,4.13,5,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,,0,,2,2,2,2,2,2,1,1,1,1,6,6,7,7,10,10,0,0,0,0,5,20,0,6,0,0,0,50,40,0,30,0,30,35,20,10,1,0,2,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,5,3,1,1,0,1,2,2,0,1,99,99,0,0,2.5,,,2.5,2.5,,,,,2.5,,2.5,1,.6791,5,0,12,1,1,1,0,1,0,0,,,0,1
8,632,Pobre,5.01,6,1,1,1,1,1,1,1,1,1,0,1,1,1,,0,0,0,0,1,1,1,1,1,1,1,1,1,,1,2,1,1,2,2,2,2,1,1,1,1,5,7,12,14,15,16,0,50,0,0,0,100,50,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,5,3,1,1,0,1,2,2,0,1,99,99,0,0,2.5,,,2.5,2.5,,,,,2.5,,2.5,1,.6791,5,0,13,1,,1,1,1,0,0,0,0,0,0
6,691,Pobre,2.76,4,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,16,16,12,12,17,17,0,0,0,0,0,20,0,0,20,0,0,12,0,0,35,15,12,0,0,20,1,0,2,0,0,0,0,0,3,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,2,3,1,1,1,0,1,1,1,1,3,2,1,10,,,.33333299,.33333299,,,,.75,,,.75,.75,,-.09034,4,1,12,0,1,0,0,0,0,0,,,0,1
5,820,No Pobre,1.48,2,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,,0,,2,1,2,2,2,2,1,1,1,1,8,8,11,11,19,18,0,50,0,0,15,40,50,0,150,0,160,0,60,60,175,6,60,60,100,100,1,0,2,0,0,0,0,3,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,2,3,1,1,1,0,1,1,1,1,3,2,1,10,,,.33333299,.33333299,,,,.75,,,.75,.75,,-.09034,4,1,11,1,1,0,0,0,0,0,,,0,1
6,666,Pobre,1.82,4,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,,1,1,1,1,2,2,2,2,1,1,1,1,10,10,10,10,15,12,4,200,0,0,30,170,30,0,0,6,800,800,800,800,1000,400,150,250,500,200,0,2,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,1,1,0,1,1,1,0,1,99,99,0,0,,,.5,.5,,,,,,,.5,.5,0,-.04683,4,1,12,1,1,0,1,1,0,0,0,0,0,0
5,677,Pobre,2.66,3,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,,0,,1,1,2,2,2,2,1,1,1,1,10,6,10,10,18,13,0,25,4,0,25,120,240,60,300,0,250,300,100,100,0,0,0,0,0,130,1,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,1,1,0,1,1,1,0,1,99,99,0,0,,,.5,.5,,,,,,,.5,.5,0,-.04683,4,0,12,1,1,0,1,1,0,1,,,0,1
6,794,No Pobre,1.58,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,,,8,8,20,20,0,150,0,0,10,240,0,0,100,200,200,0,600,1000,400,0,200,400,600,0,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,3,99,0,0,,,.16666667,.16666667,1,,,,.25,,.16666667,.16666667,,.41296,5,1,11,1,1,1,1,1,0,1,1,1,0,0
7,545,Pobre,3.51,4,0,0,,,,,,,,,1,1,1,,0,0,0,0,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,10,10,8,12,14,13,0,10,0,0,20,90,90,0,100,40,100,90,40,40,90,100,30,90,100,0,1,0,2,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,3,99,0,0,,,.16666667,.16666667,1,,,,.25,,.16666667,.16666667,,.41296,5,1,13,0,0,1,,,1,,0,0,1,0
5,715,Pobre,2.38,2,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,,1,2,1,1,2,2,2,2,1,1,1,1,12,12,12,17,18,18,0,0,0,0,20,12,0,0,0,0,400,400,100,80,200,0,0,0,105,40,0,1,2,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,3,99,0,0,,,.16666667,.16666667,1,,,,.25,,.16666667,.16666667,,.41296,5,1,12,1,1,1,0,1,0,0,1,0,0,0
7,776.5,No Pobre,2.46,2,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,,1,2,1,1,2,2,2,2,1,1,1,1,10,10,10,10,15,15,0,0,0,0,20,70,0,0,0,0,100,0,100,0,150,0,0,0,140,50,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,2,0,1,0,1,1,1,0,1,99,99,0,0,,.5,,.5,,,,,,,.5,.5,1,1.19047,5,1,12,1,1,0,0,1,0,0,1,1,0,0
7,776.5,No Pobre,2.46,2,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,,1,2,1,1,2,2,2,2,1,1,1,1,10,10,10,10,15,15,0,0,0,0,20,70,0,0,0,0,100,0,100,0,150,0,0,0,140,50,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,2,0,1,0,1,1,1,0,1,99,99,0,0,,.5,,.5,,,,,,,.5,.5,1,1.19047,5,1,12,1,1,0,0,1,0,0,1,1,0,0
5,690,Pobre,3.5,3,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,,1,2,1,1,1,2,2,2,1,1,1,1,10,10,12,12,15,15,0,50,0,0,10,30,70,0,200,0,200,0,0,0,300,100,200,100,250,200,0,3,0,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,2,0,1,0,1,1,1,0,1,99,99,0,0,,.5,,.5,,,,,,,.5,.5,1,1.19047,5,0,11,1,1,0,0,0,0,0,,,0,1
8,583,Pobre,4.51,4,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,3,0,,2,1,1,2,2,2,1,1,1,1,7,7,9,9,15,15,0,0,0,0,7,30,0,0,0,0,0,0,0,0,0,0,0,0,20,40,0,0,0,1,0,2,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,2,0,1,0,1,1,1,0,1,99,99,0,0,,.5,,.5,,,,,,,.5,.5,1,1.19047,5,1,11,1,1,0,0,0,0,0,,,0,1
9,718.5,Pobre,2.59,4,1,1,1,1,1,1,0,0,0,0,0,1,1,1,,,,,1,1,1,1,1,1,1,1,0,3,1,2,1,1,1,1,1,1,8,1,2,1,8,8,12,12,15,15,0,0,0,0,0,80,150,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,2,0,1,0,1,1,1,0,1,99,99,0,0,,.5,,.5,,,,,,,.5,.5,1,1.19047,5,1,12,1,1,0,0,0,0,0,,,0,1
6,650,Pobre,3.97,4,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,,1,1,1,1,8,2,2,2,1,1,1,1,8,8,10,10,14,14,0,0,0,0,10,40,0,0,35,0,0,0,0,0,0,80,15,0,20,5,1,0,2,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,2,0,1,0,1,1,1,0,1,99,99,0,0,,.5,,.5,,,,,,,.5,.5,1,1.19047,5,0,11,1,1,0,0,1,0,0,,,0,1
3,826,No Pobre,1.68,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,10,10,18,18,18,18,0,0,0,0,20,60,0,0,250,400,100,200,80,80,100,200,0,0,100,120,1,0,0,0,0,0,0,3,0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,2,0,1,0,1,1,1,0,1,99,99,0,0,,.5,,.5,,,,,,,.5,.5,1,1.19047,5,0,12,1,1,0,,,1,,0,0,1,0
8,729,Pobre,4.27,4,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,2,1,1,2,2,2,2,1,1,1,1,,,10,10,17,12,0,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,2,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,2,0,1,0,1,1,1,0,1,99,99,0,0,,.5,,.5,,,,,,,.5,.5,1,1.19047,5,1,12,1,1,0,0,1,0,0,0,0,0,0
8,678,Pobre,4.18,4,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,12,12,13,12,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,2,0,1,0,1,1,1,0,1,99,99,0,0,,.5,,.5,,,,,,,.5,.5,1,1.19047,5,1,12,1,1,0,,,1,,0,0,1,0
9,673.5,Pobre,4.53,5,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,,1,1,2,1,2,1,1,1,2,1,8,8,8,8,12,12,0,0,0,0,5,20,0,0,0,0,0,30,0,20,0,0,0,40,0,35,1,0,2,0,0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,2,0,1,0,1,1,1,0,1,99,99,0,0,,.5,,.5,,,,,,,.5,.5,1,1.19047,5,1,13,1,1,0,0,0,0,0,,,0,1
8,598,Pobre,4.62,5,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,12,13,14,12,13,14,0,0,0,0,10,0,80,20,0,0,0,0,0,0,0,0,0,10,20,15,1,0,0,0,0,0,2,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,2,0,1,0,1,1,1,0,1,99,99,0,0,,.5,,.5,,,,,,,.5,.5,1,1.19047,5,1,13,1,1,0,,,1,,,,1,1
8,598,Pobre,4.62,5,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,12,13,14,12,13,14,0,0,0,0,10,0,80,20,0,0,0,0,0,0,0,0,0,10,20,15,1,0,0,0,0,0,2,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,2,0,1,0,1,1,1,0,1,99,99,0,0,,.5,,.5,,,,,,,.5,.5,1,1.19047,5,0,11,1,1,0,,,1,,,,1,1
7,649,Pobre,3.87,5,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,0,0,0,0,10,0,60,20,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,2,0,1,0,1,1,1,0,1,99,99,0,0,,.5,,.5,,,,,,,.5,.5,1,1.19047,5,0,12,0,1,0,0,0,0,0,,,0,1
7,766.33,No Pobre,2.5,3,1,1,1,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,5,3,1,1,0,1,2,2,0,1,99,99,0,0,2.5,,,2.5,2.5,,,,,2.5,,2.5,1,.6791,5,0,13,1,,1,0,1,0,0,0,0,0,0
10,585,Pobre,5.14,6,0,1,,1,,1,,1,,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,,1,2,3,1,2,2,2,2,1,2,2,1,8,8,10,10,15,15,0,50,0,0,12,90,250,50,120,80,120,120,100,9999,100,100,80,9999,300,300,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,5,3,1,1,0,1,2,2,0,1,99,99,0,0,2.5,,,2.5,2.5,,,,,2.5,,2.5,1,.6791,5,1,12,1,1,1,1,1,0,1,1,0,0,0
10,886,No Pobre,2.26,6,1,1,1,1,1,1,1,1,0,1,0,0,0,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,5,3,1,1,0,1,2,2,0,1,99,99,0,0,2.5,,,2.5,2.5,,,,,2.5,,2.5,1,.6791,5,0,12,1,,1,,,1,,1,0,1,0
6,705,Pobre,3.75,4,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,2,1,1,2,2,2,2,1,1,1,1,10,12,10,10,12,12,0,0,0,0,0,80,44,0,25,0,200,200,45,150,0,55,25,0,15,15,1,0,2,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,2,2,0,0,0,0,1,1,0,1,3,99,0,0,,1.5,,1.5,,,,3,,,,,0,1.05746,5,0,11,1,1,1,0,1,0,0,1,0,0,0
7,682.33,Pobre,3.33,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,,2,1,2,2,2,2,1,1,1,1,14,13,12,12,18,18,0,0,0,10,0,60,70,40,0,0,0,0,20,30,0,0,20,0,0,0,1,0,2,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,2,2,0,0,0,0,1,1,0,1,99,99,0,0,,,1,1,,,,,2,,,,,1.33067,5,1,13,1,1,1,0,0,0,0,,,0,1
9,370,Pobre,4.5,5,1,1,1,0,1,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,12,12,14,14,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,2,2,0,0,0,0,1,1,0,1,99,99,0,0,,,1,1,,,,,2,,,,,1.33067,5,1,13,1,,1,1,1,0,0,,,0,1
7,775.75,No Pobre,2.68,3,1,1,1,1,1,1,0,0,0,0,0,0,1,,0,0,0,0,1,1,1,1,1,1,0,0,1,,1,2,1,1,2,2,2,2,1,1,1,1,9,13,15,10,10,15,0,28,0,0,50,45,100,0,0,0,300,1000,150,500,120,200,50,150,140,150,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,2,0,1,99,99,0,0,,,,,,,,,,,,,0,.00728,4,1,14,0,0,0,0,1,0,0,0,0,0,0
9,419,Pobre,3.34,6,1,1,1,1,1,1,0,0,0,0,1,1,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,2,0,1,0,1,1,1,0,1,2,99,1,15,,,1,1,,,,,,,1,1,0,.21184,5,1,14,1,,1,1,1,0,0,0,0,0,0
5,782.5,No Pobre,2.13,2,1,1,1,1,1,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,1,0,1,1,1,0,1,,1,2,1,1,2,1,1,1,1,2,1,1,9,9,13,11,18,18,0,0,0,0,20,42,360,0,0,36,300,0,370,0,38,0,65,60,100,9999,1,3,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,2,0,1,0,1,1,1,0,1,2,99,1,15,,,1,1,,,,,,,1,1,0,.21184,5,1,13,1,0,1,0,0,0,0,,,0,1
11,658.67,Pobre,5.21,7,1,1,1,1,1,1,0,0,0,0,0,1,1,,0,0,0,0,1,1,1,0,1,1,1,0,1,,1,2,1,1,2,2,2,2,1,1,1,1,8,8,9,10,12,13,0,50,0,0,0,50,0,0,90,0,0,0,0,0,30,25,15,0,0,100,1,2,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,2,0,1,0,1,1,1,0,1,2,99,1,15,,,1,1,,,,,,,1,1,0,.21184,5,1,14,1,0,1,,,1,,,,1,1
7,895.17,No Pobre,1.38,4,1,1,1,1,1,1,0,1,0,0,0,0,0,,0,0,0,0,1,1,1,1,1,1,1,1,1,,1,2,2,1,1,2,2,2,1,1,1,1,8,8,15,15,19,19,0,30,0,0,0,100,0,0,200,0,150,160,99,85,200,150,80,50,200,200,1,0,0,2,0,0,0,3,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,2,0,1,0,1,1,1,0,1,2,99,1,15,,,1,1,,,,,,,1,1,0,.21184,5,0,12,1,,1,1,1,0,0,0,0,0,0
7,895.17,No Pobre,1.38,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,,1,2,2,1,1,2,2,2,1,1,1,1,8,8,15,15,19,19,0,30,0,0,0,100,0,0,200,0,150,160,99,85,200,150,80,50,200,200,1,0,0,2,0,0,0,3,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,2,0,1,0,1,1,1,0,1,2,99,1,15,,,1,1,,,,,,,1,1,0,.21184,5,1,12,1,1,1,1,1,0,0,1,1,0,0
5,754.5,No Pobre,2.69,3,1,0,1,,1,,0,,0,,0,0,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,2,0,1,0,1,1,1,0,1,2,99,1,15,,,1,1,,,,,,,1,1,0,.21184,5,0,14,1,,1,0,0,0,0,0,0,0,0
5,754.5,No Pobre,2.69,3,1,0,1,,1,,0,,0,,0,0,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,2,0,1,0,1,1,1,0,1,2,99,1,15,,,1,1,,,,,,,1,1,0,.21184,5,0,12,1,,1,0,0,0,0,0,0,0,0
10,685,Pobre,2.82,4,1,1,0,1,1,0,0,0,0,0,0,1,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,30,0,0,7,50,0,0,0,0,50,0,0,50,70,100,30,0,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,2,0,1,0,1,1,1,0,1,2,99,1,15,,,1,1,,,,,,,1,1,0,.21184,5,0,13,1,,1,0,1,0,0,1,0,0,0
8,624,Pobre,2.97,3,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,2,2,1,2,2,2,2,1,1,1,1,10,11,10,10,18,18,0,0,0,0,0,70,0,0,10,0,20,90,0,0,15,60,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,2,2,0,0,0,0,1,1,0,1,99,99,0,0,,,1,1,,,,,2,,,,,1.33067,5,1,12,1,1,1,1,1,0,0,0,0,0,0
8,718,Pobre,1.75,2,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,3,0,,1,1,1,1,1,1,1,2,2,1,12,12,15,14,16,16,20,50,0,0,0,40,15,0,200,0,80,0,50,0,0,0,0,0,0,40,1,0,0,2,0,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,99,99,0,0,.16666667,,,.16666667,1.25,1.25,1.25,.33333334,1.25,1.25,.16666667,.16666667,,.52879,5,1,11,1,1,1,,,1,,,,1,1
7,695,Pobre,3.79,4,0,1,,0,,1,,0,,0,0,1,1,,0,0,0,0,1,1,1,1,1,1,1,1,1,,1,2,2,1,2,2,2,2,1,1,1,1,10,10,12,12,15,14,0,0,0,20,10,90,0,0,50,50,80,50,0,100,50,100,100,100,200,0,1,0,3,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,99,99,0,0,.16666667,,,.16666667,1.25,1.25,1.25,.33333334,1.25,1.25,.16666667,.16666667,,.52879,5,1,14,0,0,1,0,0,0,0,,,0,1
5,675,Pobre,3.03,2,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,,1,2,1,1,2,2,1,1,1,1,1,1,8,8,10,10,15,15,0,0,0,0,0,50,100,0,100,0,150,0,100,100,50,0,100,100,30,0,2,0,1,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,99,99,0,0,.16666667,,,.16666667,1.25,1.25,1.25,.33333334,1.25,1.25,.16666667,.16666667,,.52879,5,1,12,1,1,1,0,1,0,0,0,0,0,0
6,627,Pobre,3.6,4,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,2,2,1,2,2,2,2,1,1,1,1,10,10,12,11,15,14,0,0,0,10,15,90,0,0,50,50,100,80,40,60,40,80,30,0,200,0,1,2,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,99,99,0,0,.16666667,,,.16666667,1.25,1.25,1.25,.33333334,1.25,1.25,.16666667,.16666667,,.52879,5,0,14,1,1,1,1,1,0,1,1,1,0,0
5,544,Pobre,3.77,3,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,1,1,2,1,2,2,2,2,1,1,1,1,10,12,9,10,14,13,0,0,0,0,10,60,0,0,0,0,0,40,30,30,0,100,30,20,50,0,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,99,99,0,0,.16666667,,,.16666667,1.25,1.25,1.25,.33333334,1.25,1.25,.16666667,.16666667,,.52879,5,0,11,1,1,1,0,1,0,0,0,0,0,0
5,565,Pobre,3.35,2,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,,1,2,2,1,2,2,2,2,1,1,1,1,9,10,10,10,16,16,0,6,0,0,10,50,0,0,600,0,50,0,50,0,80,0,12,0,0,1,1,0,2,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,99,99,0,0,.16666667,,,.16666667,1.25,1.25,1.25,.33333334,1.25,1.25,.16666667,.16666667,,.52879,5,1,11,1,1,1,0,0,0,0,,,0,1
7,745.33,Pobre,3.37,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,4,0,,1,1,8,8,8,1,1,1,1,1,8,8,10,10,14,14,0,0,0,0,10,30,0,0,0,0,0,0,0,0,16,0,0,50,0,0,1,0,2,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,99,99,0,0,.16666667,,,.16666667,1.25,1.25,1.25,.33333334,1.25,1.25,.16666667,.16666667,,.52879,5,1,12,1,1,1,,,1,,,,1,1
6,619,Pobre,3.98,4,0,1,,1,,1,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,2,2,1,2,1,2,1,1,1,1,1,12,13,10,12,15,17,0,10,0,10,10,60,30,0,20,0,40,40,60,0,40,40,20,0,60,0,1,0,2,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,99,99,0,0,.16666667,,,.16666667,1.25,1.25,1.25,.33333334,1.25,1.25,.16666667,.16666667,,.52879,5,0,11,1,1,1,0,1,0,0,1,0,0,0
